071,
134,
162,
003,
022,
030,
004,
012,
004,
013,
006,
012,
019,
023,
027,
030,
034,
006,
012,
030,
043,
053,
017,
028,
040,
044,
056,
063,
066,
071,
077,
082,
005,
001,
004,
005,
004,
019,
028,
035,
037,
040,
042,
048,
051,
054,
059,
003,
003,
012,
019,
024,
029,
004,
013,
018,
021,
002,
015,
021,
003,
009,
016,
033,
002,
007,
010,
007,
022,
028,
033,
038,
002,
009,
026,
004,
009,
007,
020,
024,
030,
042,
046,
006,
004,
007,
020,
024,
026,
028,
001,
004,
010,
022,
027,
040,
045,
049,
062,
073,
005,
002,
006,
013,
023,
028,
003,
022,
004,
020,
023,
033,
038,
041,
069,
073,
001,
005,
007,
003,
006,
015,
010,
014,
008,
020,
027,
004,
017,
020,
026,
038,
045,
050,
002,
006,
013,
001,
011,
005,
015,
002,
020,
008,
013,
016,
025,
001,
015,
020,
028,
001,
005,
009,
008,
004,
004,
015,
002,
017,
026,
042,
050,
001,
003,
003,
011,
001,
005,
001,
006,
002,
012,
019,
003,
004,
019,
004,
008,
023,
030,
002,
000,
017,
022,
027,
031,
035,
039,
001,
009,
002,
006,
002,
006,
002,
004,
004,
000,
002,
029,
002,
001,
006,
009,
006,
011,
018,
021,
023,
039,
043,
046,
050,
055,
001,
000,
018,
014,
025,
030,
001,
015,
025,
033,
040,
046,
049,
055,
070,
002,
002,
003,
004,
002,
007,
002,
016,
021,
008,
017,
009,
016,
006,
015,
003,
003,
013,
021,
002,
005,
022,
030,
036,
040,
044,
004,
012,
026,
010,
013,
020,
003,
003,
011,
014,
021,
004,
022,
028,
033,
037,
041,
044,
002,
002,
007,
035,
039,
043,
006,
019,
032,
007,
001,
001,
007,
009,
005,
012,
030,
034,
003,
011,
016,
020,
001,
011,
016,
020,
005,
008,
034,
042,
046,
050,
004,
003,
007,
015,
020,
041,
049,
053,
057,
062,
002,
006,
003,
002,
017,
025,
028,
007,
024,
035,
006,
016,
000,
002,
007,
010,
001,
005,
001,
003,
007,
017,
002,
008,
010,
026,
028,
002,
005,
003,
008,
022,
028,
031,
038,
042,
048,
005,
011,
015,
019,
023,
026,
002,
002,
008,
001,
004,
004,
008,
021,
028,
000,
002,
011,
017,
020,
001,
011,
017,
002,
017,
023,
003,
009,
015,
001,
014,
018,
001,
005,
004,
007,
022,
047,
055,
058,
065,
069,
074,
002,
008,
023,
004,
009,
013,
018,
021,
034,
007,
019,
030,
094,
104,
108,
002,
019,
026,
030,
034,
038,
006,
012,
019,
032,
036,
001,
003,
001,
004,
008,
011,
019,
023,
030,
038,
001,
017,
023,
003,
009,
002,
015,
018,
026,
032,
036,
040,
001,
010,
025,
029,
033,
001,
011,
006,
012,
026,
002,
001,
005,
008,
012,
021,
002,
012,
018,
001,
005,
002,
002,
006,
012,
024,
027,
037,
043,
001,
012,
018,
022,
004,
001,
015,
004,
012,
019,
032,
037,
041,
045,
001,
022,
025,
001,
